0.000000000000000000e+00,-7.675428110583271471e-03,-1.022867030621748413e-02,-1.564189307613600866e+00,6.829833183702804789e-02,7.983685161862609014e+00,-6.152369427626352971e-01
1.999720910196264301e-01,1.907795443100311072e-01,5.592102454636599038e-03,-1.523325299061496496e+00,7.063257419710362861e-02,7.968328581200259997e+00,-5.347163758979708303e-01
3.999441820392528602e-01,3.883801578249149733e-01,3.998826018348460715e-02,-1.483489911162404917e+00,7.214444975990361164e-02,7.954857773055524106e+00,-5.340909537707492216e-01
5.999162730588792902e-01,5.841224474603680106e-01,8.159369160089409434e-02,-1.448006292774556947e+00,7.205544574196086349e-02,7.941410633715170420e+00,-5.516330434396060634e-01
7.998883640785057203e-01,7.803274182656458891e-01,1.213614339534957315e-01,-1.418234365007088105e+00,7.010295055519777385e-02,7.927492351230520207e+00,-6.854814015725072540e-01
9.998604550981321504e-01,9.764061678842484993e-01,1.597405224806022206e-01,-1.397753352288638062e+00,6.548050552953976755e-02,7.910197047454134101e+00,-9.882583382721940035e-01
1.199832546117758580e+00,1.172656070702648323e+00,1.979165021241362787e-01,-1.391114638053343011e+00,5.719500228508122425e-02,7.885179464873420585e+00,-1.527085349362078848e+00
1.399804637137385122e+00,1.369264081944727707e+00,2.345049830414796810e-01,-1.394783455890074686e+00,4.613786448829505088e-02,7.846354009543718533e+00,-2.244638803444255704e+00
1.599776728157011441e+00,1.566079043265593551e+00,2.693611238509587835e-01,-1.403283040462051989e+00,3.377521415982576852e-02,7.788964304280788120e+00,-3.040247962022810224e+00
1.799748819176637760e+00,1.763306172437665742e+00,3.025803199644971908e-01,-1.411992200274239551e+00,2.135107622744393530e-02,7.710501572740355414e+00,-3.824158461231054407e+00
1.999720910196264301e+00,1.960658143312669299e+00,3.338185355954420008e-01,-1.421172661146985705e+00,8.912909154902217898e-03,7.610757658593391817e+00,-4.582653339473920617e+00
2.199693001215890842e+00,2.158467594917854004e+00,3.630043306697478545e-01,-1.431378803814059797e+00,-3.828362390919062830e-03,7.489393846725522330e+00,-4.212959614667875385e+00
2.399665092235517161e+00,2.356690010884731290e+00,3.900587399968274416e-01,-1.441921245296885257e+00,-1.630429214016054784e-02,7.375996844485203319e+00,-3.631555894230017678e+00
2.599637183255143480e+00,2.554850719835054740e+00,4.148397470074152715e-01,-1.452685981261766512e+00,-2.773011256499393132e-02,7.277008696451368053e+00,-3.144221811419092294e+00
2.799609274274770243e+00,2.753661990594173492e+00,4.373962520757073147e-01,-1.463704541512450108e+00,-3.783183783408435030e-02,7.190036242436544711e+00,-2.784964908029110120e+00
2.999581365294396562e+00,2.952607064214608723e+00,4.576534190513142364e-01,-1.474797248922911530e+00,-4.576725564842827609e-02,7.112157302281232774e+00,-2.600642005840860360e+00
3.199553456314022881e+00,3.151540191696625470e+00,4.756091537218465337e-01,-1.485852457086591638e+00,-5.044737359673778093e-02,7.038740478169180470e+00,-2.537681488403430219e+00
3.399525547333649200e+00,3.351221479352195942e+00,4.913534616700437896e-01,-1.496835828449757155e+00,-5.280162398509247873e-02,6.966151528780826219e+00,-2.522412321970672444e+00
3.599497638353275519e+00,3.550485297639861315e+00,5.048360143646321019e-01,-1.507633486095739439e+00,-5.424248723754487855e-02,6.893454696127125025e+00,-2.496296653928224085e+00
3.799469729372902282e+00,3.750112840853165430e+00,5.161681394210688723e-01,-1.518213784066168470e+00,-5.596779815526375240e-02,6.820663749002608967e+00,-2.462163629798157949e+00
3.999441820392528602e+00,3.950222073566786118e+00,5.254037386130238074e-01,-1.528542645998125504e+00,-5.792986213241348159e-02,6.747962780850397024e+00,-2.424486506400568953e+00
4.199413911412155365e+00,4.149722758498493036e+00,5.325572469589217039e-01,-1.538636611711356128e+00,-6.003350235653426292e-02,6.675852497191956836e+00,-2.378312530524654633e+00
4.399386002431781684e+00,4.349855693154628611e+00,5.377436518642694230e-01,-1.548697978999660219e+00,-6.240294259802073307e-02,6.604144882506645331e+00,-2.324017070224738912e+00
